OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
2104	1	1	513148	Polní Voděrady	0	1	5	172	polni-voderady
2104	1	1	513164	Ždánice	0	1	5	362	zdanice
2104	1	1	513181	Dománovice	0	1	7	119	domanovice
2104	1	1	513202	Zalešany	0	1	5	99	zalesany
2104	1	1	513237	Polní Chrčice	0	1	7	166	polni-chrcice
2104	1	1	513261	Žabonosy	0	1	5	244	zabonosy
2104	1	1	513270	Lipec	0	1	7	180	lipec
2104	1	1	513288	Mrzky	0	1	5	153	mrzky
2104	1	1	513369	Přehvozdí	0	1	7	281	prehvozdi
2104	1	1	513393	Přistoupim	0	1	7	447	pristoupim
2104	1	1	513415	Kbel	0	1	7	221	kbel
2104	1	1	513423	Pašinka	0	1	7	343	pasinka
2104	1	2	533165	Kolín	0	1	27	31355	kolin
2104	1	1	533173	Barchovice	0	1	7	232	barchovice
2104	1	1	533181	Bečváry	0	1	11	1010	becvary
2104	1	1	533190	Bělušice	0	1	7	305	belusice
2104	1	1	533211	Břežany I	0	1	7	323	brezany-i
2104	1	1	533220	Břežany II	0	1	7	824	brezany-ii
2104	1	1	533238	Býchory	0	1	7	616	bychory
2104	1	6	533246	Cerhenice	0	1	11	1685	cerhenice
2104	1	6	533262	Červené Pečky	0	1	13	1788	cervene-pecky
2104	1	2	533271	Český Brod	0	1	21	6992	cesky-brod
2104	1	1	533289	Dobřichov	0	1	9	745	dobrichov
2104	1	1	533297	Dolní Chvatliny	0	1	9	478	dolni-chvatliny
2104	1	1	533301	Doubravčice	0	1	7	715	doubravcice
2104	1	1	533327	Horní Kruty	0	1	7	519	horni-kruty
2104	1	1	533343	Chotutice	0	1	7	509	chotutice
2104	1	1	533351	Chrášťany	0	1	9	739	chrastany
2104	1	1	533360	Jestřabí Lhota	0	1	7	509	jestrabi-lhota
2104	1	1	533386	Klučov	0	1	15	1027	klucov
2104	1	1	533394	Konárovice	0	1	9	926	konarovice
2104	1	1	533408	Kořenice	0	1	9	638	korenice
2104	1	2	533424	Kouřim	0	1	15	1909	kourim
2104	1	1	533441	Krakovany	0	1	9	826	krakovany
2104	1	1	533459	Krupá	0	1	7	396	krupa
2104	1	1	533467	Křečhoř	0	1	9	471	krechor
2104	1	1	533475	Libenice	0	1	7	322	libenice
2104	1	1	533483	Libodřice	0	1	7	298	libodrice
2104	1	1	533505	Lošany	0	1	7	317	losany
2104	1	1	533513	Malotice	0	1	7	331	malotice
2104	1	1	533521	Nebovidy	0	1	7	707	nebovidy
2104	1	1	533530	Nová Ves I	0	1	11	1236	nova-ves-i
2104	1	1	533556	Ohaře	0	1	7	289	ohare
2104	1	1	533572	Ovčáry	0	1	9	875	ovcary
2104	1	6	533581	Plaňany	0	1	9	1873	planany
2104	1	1	533599	Polepy	0	1	7	647	polepy
2104	1	1	533611	Přišimasy	0	1	9	809	prisimasy
2104	1	1	533629	Radim	0	1	9	1233	radim
2104	1	1	533637	Radovesnice I	0	1	7	373	radovesnice-i
2104	1	1	533645	Radovesnice II	0	1	9	472	radovesnice-ii
2104	1	1	533653	Ratboř	0	1	7	572	ratbor
2104	1	1	533661	Rostoklaty	0	1	9	520	rostoklaty
2104	1	1	533696	Skvrňov	0	1	7	216	skvrnov
2104	1	1	533700	Starý Kolín	0	1	11	1623	stary-kolin
2104	1	1	533726	Svojšice	0	1	7	547	svojsice
2104	1	1	533734	Tismice	0	1	7	539	tismice
2104	1	1	533742	Toušice	0	1	7	317	tousice
2104	1	1	533751	Třebovle	0	1	7	510	trebovle
2104	1	1	533769	Tři Dvory	0	1	9	971	tri-dvory
2104	1	1	533777	Tuchoraz	0	1	7	502	tuchoraz
2104	1	1	533785	Tuklaty	0	1	9	991	tuklaty
2104	1	2	533807	Týnec nad Labem	0	1	11	2042	tynec-nad-labem
2104	1	1	533815	Uhlířská Lhota	0	1	7	367	uhlirska-lhota
2104	1	1	533823	Veletov	0	1	7	256	veletov
2104	1	1	533831	Velim	0	1	11	2170	velim
2104	1	1	533840	Velký Osek	0	1	15	2353	velky-osek
2104	1	1	533858	Veltruby	0	1	11	1394	veltruby
2104	1	1	533866	Vitice	0	1	11	1103	vitice
2104	1	1	533882	Volárna	0	1	7	502	volarna
2104	1	1	533891	Vrbčany	0	1	5	391	vrbcany
2104	1	2	533921	Zásmuky	0	1	15	1947	zasmuky
2104	1	1	533947	Žiželice	0	1	11	1623	zizelice
2104	1	1	534994	Choťovice	0	1	7	193	chotovice
2104	1	2	537641	Pečky	0	1	21	4751	pecky
2104	1	1	537675	Pňov-Předhradí	0	1	7	551	pnov-predhradi
2104	1	1	537705	Poříčany	0	1	11	1549	poricany
2104	1	1	537748	Ratenice	0	1	9	615	ratenice
2104	1	1	537888	Tatce	0	1	7	637	tatce
2104	1	1	538035	Žehuň	0	1	7	436	zehun
2104	1	1	564681	Drahobudice	0	1	5	252	drahobudice
2104	1	1	564702	Masojedy	0	1	7	86	masojedy
2104	1	1	564800	Hradešín	0	1	7	486	hradesin
2104	1	1	564826	Vrátkov	0	1	7	271	vratkov
2104	1	1	571636	Němčice	0	1	7	370	nemcice
2104	1	1	571687	Klášterní Skalice	0	1	7	134	klasterni-skalice
2104	1	1	571717	Kšely	0	1	7	230	ksely
2104	1	1	599450	Grunta	0	1	7	83	grunta
2104	1	1	599476	Církvice	0	1	5	146	cirkvice
2104	1	1	599484	Krychnov	0	1	5	105	krychnov
