OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
2106	1	2	534676	Mělník	0	1	21	19139	melnik
2106	1	2	534951	Kralupy nad Vltavou	0	1	21	17802	kralupy-nad-vltavou
2106	1	2	535087	Neratovice	0	1	21	16254	neratovice
2106	1	2	534935	Kostelec nad Labem	0	1	15	3737	kostelec-nad-labem
2106	1	6	535320	Všetaty	0	1	15	2223	vsetaty
2106	1	1	535222	Tišice	0	1	11	2134	tisice
2106	1	1	571784	Libiš	0	1	15	2101	libis
2106	1	2	535273	Veltrusy	0	1	11	1998	veltrusy
2106	1	1	535079	Nelahozeves	0	1	9	1862	nelahozeves
2106	1	1	535028	Lužec nad Vltavou	0	1	15	1451	luzec-nad-vltavou
2106	1	2	535052	Mšeno	0	1	15	1437	mseno
2106	1	1	534765	Dolní Beřkovice	0	1	15	1408	dolni-berkovice
2106	1	1	534897	Kly	0	1	7	1364	kly
2106	1	1	534722	Byšice	0	1	9	1324	bysice
2106	1	1	534790	Horní Počaply	0	1	15	1315	horni-pocaply
2106	1	1	535133	Obříství	0	1	11	1278	obristvi
2106	1	1	534731	Cítov	0	1	15	1215	citov
2106	1	2	535001	Liběchov	0	1	9	1053	libechov
2106	1	1	535265	Velký Borek	0	1	9	1036	velky-borek
2106	1	1	535117	Nová Ves	0	1	9	1035	nova-ves
2106	1	1	535036	Malý Újezd	0	1	9	991	maly-ujezd
2106	1	1	535044	Mělnické Vtelno	0	1	9	978	melnicke-vtelno
2106	1	1	535257	Úžice	0	1	9	932	uzice
2106	1	1	538647	Postřižín	0	1	9	910	postrizin
2106	1	1	535303	Vraňany	0	1	9	895	vranany
2106	1	1	535338	Vysoká	0	1	9	869	vysoka
2106	1	1	539201	Dolany	0	1	9	854	dolany
2106	1	1	534803	Hořín	0	1	9	796	horin
2106	1	1	535290	Vojkovice	0	1	9	772	vojkovice
2106	1	1	538345	Kojetice	0	1	7	767	kojetice
2106	1	1	531561	Tuhaň	0	1	7	668	tuhan
2106	1	1	535168	Řepín	0	1	9	662	repin
2106	1	1	534749	Čečelice	0	1	9	616	cecelice
2106	1	1	534978	Ledčice	0	1	15	598	ledcice
2106	1	1	531511	Zlončice	0	1	7	545	zloncice
2106	1	1	598291	Čakovičky	0	1	7	538	cakovicky
2106	1	1	534838	Chorušice	0	1	9	528	chorusice
2106	1	1	532673	Olovnice	0	1	7	519	olovnice
2106	1	1	534846	Chvatěruby	0	1	9	506	chvateruby
2106	1	1	535397	Želízy	0	1	7	502	zelizy
2106	1	1	534820	Chlumín	0	1	7	497	chlumin
2106	1	1	531502	Liblice	0	1	7	496	liblice
2106	1	1	535141	Ovčáry	0	1	9	490	ovcary
2106	1	1	535389	Zlosyň	0	1	5	489	zlosyn
2106	1	1	534773	Dřínov	0	1	7	460	drinov
2106	1	1	535192	Spomyšl	0	1	7	444	spomysl
2106	1	1	535214	Střemy	0	1	9	434	stremy
2106	1	1	535061	Nebužely	0	1	7	424	nebuzely
2106	1	1	534714	Býkev	0	1	7	421	bykev
2106	1	1	571792	Kozomín	0	1	7	401	kozomin
2106	1	1	535354	Zálezlice	0	1	7	380	zalezlice
2106	1	1	534901	Kokořín	0	1	9	370	kokorin
2106	1	1	535311	Všestudy	0	1	7	347	vsestudy
2106	1	1	531928	Hostín u Vojkovic	0	1	7	299	hostin-u-vojkovic
2106	1	1	531499	Hostín	0	1	7	297	hostin
2106	1	1	531863	Nedomice	0	1	7	290	nedomice
2106	1	1	531898	Lhotka	0	1	7	279	lhotka
2106	1	1	531871	Jeviněves	0	1	7	212	jevineves
2106	1	1	531731	Stránka	0	1	7	195	stranka
2106	1	1	531570	Dobřeň	0	1	7	167	dobren
2106	1	1	531707	Nosálov	0	1	7	167	nosalov
2106	1	1	531936	Vidim	0	1	7	147	vidim
2106	1	1	531774	Kadlín	0	1	7	144	kadlin
2106	1	1	529575	Medonosy	0	1	7	139	medonosy
2106	1	1	529583	Tupadly	0	1	7	137	tupadly
2106	1	1	531677	Lobeč	0	1	7	137	lobec
2106	1	1	599492	Újezdec	0	1	7	126	ujezdec
2106	1	1	531651	Kanina	0	1	7	78	kanina
2106	1	1	531987	Dolní Zimoř	0	1	7	72	dolni-zimor
