OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
8105	1	3	505927	Opava	0	1	45	58440	opava
8105	1	2	507016	Hlučín	0	1	21	14236	hlucin
8105	1	2	507580	Kravaře	0	1	21	6821	kravare
8105	1	2	511021	Vítkov	0	1	21	6123	vitkov
8105	1	2	507270	Hradec nad Moravicí	0	1	21	5412	hradec-nad-moravici
8105	1	1	507971	Ludgeřovice	0	1	19	4704	ludgerovice
8105	1	1	506214	Bolatice	0	1	17	4372	bolatice
8105	1	2	506702	Dolní Benešov	0	1	15	4196	dolni-benesov
8105	1	1	506753	Háj ve Slezsku	0	1	21	3289	haj-ve-slezsku
8105	1	1	507504	Kobeřice	0	1	15	3274	koberice
8105	1	1	510483	Štěpánkovice	0	1	15	3111	stepankovice
8105	1	2	506460	Budišov nad Budišovkou	0	1	17	3065	budisov-nad-budisovkou
8105	1	1	568210	Hať	0	1	15	2571	hat
8105	1	1	509647	Píšť	0	1	15	2107	pist
8105	1	1	508128	Markvartovice	0	1	15	1874	markvartovice
8105	2	5	555339	Malé Hoštice	0	1	9	1870	male-hostice
8105	1	1	510289	Slavkov	0	1	15	1862	slavkov
8105	1	1	547182	Kozmice	0	1	15	1804	kozmice
8105	1	1	510939	Velké Hoštice	0	1	9	1786	velke-hostice
8105	1	1	506192	Bohuslavice	0	1	15	1634	bohuslavice
8105	1	1	510432	Šilheřovice	0	1	15	1605	silherovice
8105	1	1	510891	Velké Heraltice	0	1	9	1576	velke-heraltice
8105	1	1	509736	Pustá Polom	0	1	15	1455	pusta-polom
8105	1	1	506320	Brumovice	0	1	15	1429	brumovice
8105	1	1	568244	Vřesina	0	1	15	1420	vresina
8105	2	5	555355	Komárov	0	1	11	1402	komarov
8105	1	1	510343	Stěbořice	0	1	15	1387	steborice
8105	1	1	506451	Březová	0	1	15	1386	brezova
8105	1	1	507113	Holasovice	0	1	15	1377	holasovice
8105	1	1	509612	Otice	0	1	15	1355	otice
8105	1	1	509574	Oldřišov	0	1	9	1338	oldrisov
8105	2	5	556700	Vávrovice	0	1	9	1309	vavrovice
8105	1	1	507334	Chuchelná	0	1	15	1303	chuchelna
8105	1	1	568228	Darkovice	0	1	15	1279	darkovice
8105	1	1	510491	Štítina	0	1	9	1186	stitina
8105	1	1	507261	Hrabyně	0	1	15	1160	hrabyne
8105	1	1	553051	Dolní Životice	0	1	15	1157	dolni-zivotice
8105	1	1	508373	Mokré Lazce	0	1	9	1146	mokre-lazce
8105	1	1	507377	Jakartovice	0	1	15	1102	jakartovice
8105	1	1	512923	Chlebičov	0	1	9	1094	chlebicov
8105	1	1	554197	Branka u Opavy	0	1	15	1088	branka-u-opavy
8105	1	1	507105	Hněvošice	0	1	9	1028	hnevosice
8105	2	5	555371	Suché Lazce	0	1	11	1024	suche-lazce
8105	1	1	510131	Skřipov	0	1	11	1017	skripov
8105	1	1	509841	Raduň	0	1	9	970	radun
8105	1	1	553158	Neplachovice	0	1	15	925	neplachovice
8105	1	1	512869	Strahovice	0	1	15	916	strahovice
8105	1	1	512745	Těškovice	0	1	9	820	teskovice
8105	1	1	512907	Kyjovice	0	1	9	814	kyjovice
8105	1	6	507920	Litultovice	0	1	15	809	litultovice
8105	1	1	510297	Služovice	0	1	9	809	sluzovice
8105	1	1	570036	Větřkovice	0	1	11	740	vetrkovice
8105	1	1	569895	Dobroslavice	0	1	15	721	dobroslavice
8105	1	1	569909	Chvalíkovice	0	1	7	693	chvalikovice
8105	1	1	568236	Děhylov	0	1	15	683	dehylov
8105	1	1	512974	Bělá	0	1	11	681	bela
8105	1	1	510378	Sudice	0	1	9	670	sudice
8105	2	5	555401	Podvihov	0	1	9	668	podvihov
8105	1	1	508144	Melč	0	1	9	646	melc
8105	1	1	553093	Hlavnice	0	1	9	633	hlavnice
8105	1	1	568376	Rohov	0	1	9	629	rohov
8105	1	1	568333	Štáblovice	0	1	7	625	stablovice
8105	1	1	568261	Budišovice	0	1	7	618	budisovice
8105	1	1	553492	Závada	0	1	9	586	zavada
8105	1	1	568368	Hlubočec	0	1	9	564	hlubocec
8105	1	1	555274	Nové Sedlice	0	1	9	506	nove-sedlice
8105	1	1	568317	Radkov	0	1	7	497	radkov
8105	1	1	511161	Vršovice	0	1	7	489	vrsovice
8105	1	1	597821	Sosnová	0	1	7	426	sosnova
8105	2	5	555461	Vlaštovičky	0	1	7	390	vlastovicky
8105	2	5	555410	Zlatníky	0	1	7	371	zlatniky
8105	1	1	569950	Čermná ve Slezsku	0	1	7	356	cermna-ve-slezsku
8105	1	1	568341	Uhlířov	0	1	7	349	uhlirov
8105	1	1	547131	Svatoňovice	0	1	7	308	svatonovice
8105	1	1	568180	Kružberk	0	1	7	283	kruzberk
8105	2	5	555436	Milostovice	0	1	7	277	milostovice
8105	1	1	568279	Mikolajice	0	1	7	254	mikolajice
8105	1	1	569097	Moravice	0	1	7	250	moravice
8105	1	1	569101	Třebom	0	1	7	224	trebom
8105	1	1	547191	Jezdkovice	0	1	7	223	jezdkovice
8105	1	1	512893	Nové Lublice	0	1	15	209	nove-lublice
8105	1	1	553115	Lhotka u Litultovic	0	1	7	190	lhotka-u-litultovic
8105	1	1	553042	Mladecko	0	1	5	171	mladecko
8105	1	1	553107	Bratříkovice	0	1	5	147	bratrikovice
8105	1	1	568198	Staré Těchanovice	0	1	7	142	stare-techanovice
