OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
8106	1	3	554821	Ostrava	0	1	55	306006	ostrava
8106	2	5	546135	Ostrava-Jih	0	1	45	110020	ostrava-jih
8106	2	5	546224	Poruba	0	1	45	69684	poruba
8106	2	5	545911	Moravská Ostrava a Přívoz	0	1	35	40079	moravska-ostrava-a-privoz
8106	2	5	546046	Slezská Ostrava	0	1	35	20580	slezska-ostrava
8106	2	5	554286	Mariánské Hory a Hulváky	0	1	15	12612	marianske-hory-a-hulvaky
8106	2	5	554227	Vítkovice	0	1	15	7439	vitkovice
8106	1	2	598879	Vratimov	0	1	17	6850	vratimov
8106	2	5	554537	Radvanice a Bartovice	0	1	21	6506	radvanice-a-bartovice
8106	1	2	598798	Šenov	0	1	17	5840	senov
8106	2	5	554588	Polanka nad Odrou	0	1	15	4720	polanka-nad-odrou
8106	2	5	554685	Svinov	0	1	19	4415	svinov
8106	1	2	599549	Klimkovice	0	1	17	4108	klimkovice
8106	2	5	554235	Stará Bělá	0	1	15	3724	stara-bela
8106	2	5	554669	Hrabová	0	1	15	3688	hrabova
8106	2	5	554430	Michálkovice	0	1	15	3105	michalkovice
8106	2	5	554308	Petřkovice	0	1	15	2970	petrkovice
8106	1	1	500291	Vřesina	0	1	15	2684	vresina
8106	1	1	598739	Stará Ves nad Ondřejnicí	0	1	15	2625	stara-ves-nad-ondrejnici
8106	2	5	554561	Krásné Pole	0	1	15	2479	krasne-pole
8106	2	5	554715	Třebovice	0	1	15	1845	trebovice
8106	1	1	598836	Václavovice	0	1	15	1783	vaclavovice
8106	1	1	510882	Velká Polom	0	1	15	1776	velka-polom
8106	2	5	554219	Nová Bělá	0	1	15	1683	nova-bela
8106	2	5	554332	Hošťálkovice	0	1	9	1565	hostalkovice
8106	1	1	506711	Dolní Lhota	0	1	7	1378	dolni-lhota
8106	2	5	554723	Plesná	0	1	15	1292	plesna
8106	2	5	554243	Pustkovec	0	1	15	1243	pustkovec
8106	2	5	554375	Proskovice	0	1	15	1209	proskovice
8106	2	5	554324	Lhotka	0	1	15	1174	lhotka
8106	2	5	554570	Martinov	0	1	15	1118	martinov
8106	1	1	569500	Horní Lhota	0	1	11	726	horni-lhota
8106	2	5	554367	Nová Ves	0	1	9	648	nova-ves
8106	1	1	554049	Olbramice	0	1	9	597	olbramice
8106	1	1	568449	Zbyslavice	0	1	9	581	zbyslavice
8106	1	1	569119	Čavisov	0	1	7	471	cavisov
