OKRES	TYPZASTUP	DRUHZASTUP	KODZASTUP	NAZEVZAST	OBVODY	COBVODU	MANDATY	POCOBYV	key
8103	1	3	555088	Havířov	0	1	43	72382	havirov
8103	1	3	598917	Karviná	0	1	41	53522	karvina
8103	1	2	599069	Orlová	0	1	31	29108	orlova
8103	1	2	598933	Český Těšín	0	1	27	24599	cesky-tesin
8103	1	2	599051	Bohumín	0	1	23	20761	bohumin
8103	1	2	599107	Rychvald	0	1	15	7377	rychvald
8103	1	2	599085	Petřvald	0	1	15	7189	petrvald
8103	1	1	599077	Petrovice u Karviné	0	1	21	5410	petrovice-u-karvine
8103	1	1	598968	Dolní Lutyně	0	1	15	5216	dolni-lutyne
8103	1	1	599158	Těrlicko	0	1	15	4472	terlicko
8103	1	1	552739	Horní Suchá	0	1	15	4464	horni-sucha
8103	1	1	598941	Dětmarovice	0	1	15	4227	detmarovice
8103	1	1	598925	Albrechtice	0	1	15	3873	albrechtice
8103	1	1	598178	Horní Bludovice	0	1	15	2385	horni-bludovice
8103	1	1	599140	Stonava	0	1	7	1851	stonava
8103	1	1	555291	Chotěbuz	0	1	15	1340	chotebuz
8103	1	1	568864	Doubrava	0	1	15	1201	doubrava
